period_high, period_low, ratio, date
2006, 746792, 2.535524, 2021-06-22T01:19:11.960Z
1962, 745324, 2.587290, 2021-06-22T01:19:26.953Z
1964, 745720, 2.586028, 2021-06-22T01:19:41.964Z
1926, 744466, 2.632616, 2021-06-22T01:19:56.860Z
2010, 745880, 2.527387, 2021-06-22T01:20:11.859Z
1972, 744406, 2.570999, 2021-06-22T01:20:26.903Z
2010, 748134, 2.535025, 2021-06-22T01:20:41.932Z
1936, 748496, 2.633195, 2021-06-22T01:20:56.962Z
1916, 747022, 2.655442, 2021-06-22T01:21:11.958Z
1934, 747598, 2.632756, 2021-06-22T01:21:26.962Z
1946, 744798, 2.606721, 2021-06-22T01:21:41.988Z
1924, 747690, 2.646765, 2021-06-22T01:21:56.981Z
1926, 749110, 2.649038, 2021-06-22T01:22:11.866Z
1958, 748232, 2.602690, 2021-06-22T01:22:26.938Z
2012, 746250, 2.526128, 2021-06-22T01:22:41.867Z
1960, 744756, 2.587956, 2021-06-22T01:22:56.902Z
1954, 748226, 2.607997, 2021-06-22T01:23:11.890Z
1966, 748512, 2.593070, 2021-06-22T01:23:26.889Z
1966, 746378, 2.585677, 2021-06-22T01:23:41.909Z
2012, 747506, 2.530379, 2021-06-22T01:23:56.872Z
1954, 746358, 2.601486, 2021-06-22T01:24:11.873Z
2008, 747326, 2.534809, 2021-06-22T01:24:26.873Z
1946, 748782, 2.620665, 2021-06-22T01:24:41.874Z
1967, 745782, 2.582299, 2021-06-22T01:24:56.885Z
1954, 746844, 2.603180, 2021-06-22T01:25:11.876Z
1926, 749200, 2.649357, 2021-06-22T01:25:26.877Z
2010, 745548, 2.526263, 2021-06-22T01:25:41.879Z
2012, 748276, 2.532986, 2021-06-22T01:25:56.879Z
1934, 749606, 2.639827, 2021-06-22T01:26:11.893Z
1928, 746084, 2.635601, 2021-06-22T01:26:26.880Z
1960, 746058, 2.592480, 2021-06-22T01:26:41.881Z
2012, 745630, 2.524029, 2021-06-22T01:26:56.882Z
1921, 746954, 2.648289, 2021-06-22T01:27:11.883Z
1968, 746384, 2.583070, 2021-06-22T01:27:26.884Z
1968, 746956, 2.585049, 2021-06-22T01:27:41.893Z
1944, 747726, 2.619661, 2021-06-22T01:27:56.886Z
1956, 748392, 2.605909, 2021-06-22T01:28:11.887Z
1950, 747294, 2.610092, 2021-06-22T01:28:26.887Z
1950, 749294, 2.617077, 2021-06-22T01:28:41.889Z
1928, 745382, 2.633121, 2021-06-22T01:28:56.889Z
2014, 746824, 2.525560, 2021-06-22T01:29:11.892Z
1928, 748602, 2.644496, 2021-06-22T01:29:26.894Z
1928, 746082, 2.635594, 2021-06-22T01:29:41.894Z
1930, 745684, 2.631458, 2021-06-22T01:29:56.892Z
1946, 748164, 2.618502, 2021-06-22T01:30:11.893Z
1958, 747296, 2.599435, 2021-06-22T01:30:26.894Z
2016, 745778, 2.519521, 2021-06-22T01:30:41.904Z
1948, 749704, 2.621198, 2021-06-22T01:30:56.896Z
1943, 746164, 2.615534, 2021-06-22T01:31:11.946Z
1970, 750270, 2.593882, 2021-06-22T01:31:27.031Z
1972, 744980, 2.572981, 2021-06-22T01:31:41.902Z
1944, 747418, 2.618582, 2021-06-22T01:31:56.957Z
1954, 747850, 2.606687, 2021-06-22T01:32:11.978Z
1930, 747890, 2.639243, 2021-06-22T01:32:26.995Z
1930, 746954, 2.635940, 2021-06-22T01:32:42.012Z
2020, 747064, 2.518867, 2021-06-22T01:32:56.904Z
1950, 747186, 2.609715, 2021-06-22T01:33:11.905Z
1948, 749362, 2.620002, 2021-06-22T01:33:26.905Z
1926, 746424, 2.639540, 2021-06-22T01:33:41.923Z
1964, 746124, 2.587429, 2021-06-22T01:33:56.981Z
1938, 748482, 2.630429, 2021-06-22T01:34:12.091Z
1970, 746184, 2.579756, 2021-06-22T01:34:26.971Z
2018, 746036, 2.517895, 2021-06-22T01:34:41.976Z
1926, 746430, 2.639561, 2021-06-22T01:34:56.910Z
1932, 747018, 2.633436, 2021-06-22T01:35:11.911Z
1934, 747018, 2.630713, 2021-06-22T01:35:26.914Z
1946, 746122, 2.611355, 2021-06-22T01:35:41.912Z
1929, 747626, 2.639679, 2021-06-22T01:35:56.913Z
1932, 745662, 2.628656, 2021-06-22T01:36:11.916Z
2018, 748100, 2.524861, 2021-06-22T01:36:26.916Z
1942, 749070, 2.627073, 2021-06-22T01:36:41.917Z
1932, 745134, 2.626795, 2021-06-22T01:36:56.917Z
1934, 748246, 2.635038, 2021-06-22T01:37:11.918Z
2022, 749048, 2.523059, 2021-06-22T01:37:26.949Z
1934, 748156, 2.634721, 2021-06-22T01:37:41.919Z
2022, 746200, 2.513466, 2021-06-22T01:37:56.921Z
1934, 747742, 2.633263, 2021-06-22T01:38:11.921Z
1934, 749486, 2.639405, 2021-06-22T01:38:26.922Z
2298, 747804, 2.216341, 2021-06-22T01:38:41.923Z
1978, 747354, 2.573351, 2021-06-22T01:38:56.924Z
1976, 747338, 2.575900, 2021-06-22T01:39:11.925Z
1934, 749694, 2.640137, 2021-06-22T01:39:27.000Z
2024, 745536, 2.508748, 2021-06-22T01:39:41.979Z
1934, 748712, 2.636679, 2021-06-22T01:39:56.927Z
1936, 748770, 2.634159, 2021-06-22T01:40:11.928Z
1936, 745984, 2.624358, 2021-06-22T01:40:26.929Z
1932, 748450, 2.638485, 2021-06-22T01:40:41.930Z
2024, 747556, 2.515545, 2021-06-22T01:40:56.931Z
1936, 747544, 2.629846, 2021-06-22T01:41:11.932Z
1976, 749756, 2.584234, 2021-06-22T01:41:26.933Z
2024, 746160, 2.510848, 2021-06-22T01:41:41.933Z
1938, 748908, 2.631926, 2021-06-22T01:41:56.943Z
1926, 747916, 2.644816, 2021-06-22T01:42:11.935Z
1940, 745874, 2.618561, 2021-06-22T01:42:26.938Z
1912, 748888, 2.667644, 2021-06-22T01:42:42.061Z
2012, 746732, 2.527759, 2021-06-22T01:42:56.938Z
1982, 747526, 2.568748, 2021-06-22T01:43:11.947Z
1942, 746930, 2.619568, 2021-06-22T01:43:26.947Z
1942, 750586, 2.632390, 2021-06-22T01:43:41.944Z
1942, 747700, 2.622268, 2021-06-22T01:43:56.942Z
2028, 749478, 2.517039, 2021-06-22T01:44:11.942Z
1942, 747962, 2.623187, 2021-06-22T01:44:26.943Z
1942, 749730, 2.629387, 2021-06-22T01:44:41.945Z
1946, 746586, 2.612979, 2021-06-22T01:44:56.945Z
1944, 749696, 2.626563, 2021-06-22T01:45:11.946Z
1940, 750012, 2.633088, 2021-06-22T01:45:26.946Z
1998, 746836, 2.545826, 2021-06-22T01:45:41.947Z
1952, 749224, 2.614152, 2021-06-22T01:45:56.997Z
2000, 749506, 2.552372, 2021-06-22T01:46:11.949Z
1972, 750060, 2.590526, 2021-06-22T01:46:26.951Z
1946, 747598, 2.616521, 2021-06-22T01:46:41.951Z
1976, 747728, 2.577245, 2021-06-22T01:46:56.960Z
1994, 747998, 2.554902, 2021-06-22T01:47:11.973Z
1950, 748694, 2.614982, 2021-06-22T01:47:26.966Z
1952, 748434, 2.611395, 2021-06-22T01:47:42.026Z
1948, 749352, 2.619967, 2021-06-22T01:47:57.014Z
1950, 749656, 2.618342, 2021-06-22T01:48:12.010Z
1927, 748026, 2.643832, 2021-06-22T01:48:27.013Z
1956, 750412, 2.612942, 2021-06-22T01:48:42.042Z
2042, 746706, 2.490536, 2021-06-22T01:48:57.055Z
2014, 749140, 2.533392, 2021-06-22T01:49:12.060Z
1956, 749776, 2.610728, 2021-06-22T01:49:26.960Z
1960, 750724, 2.608694, 2021-06-22T01:49:41.961Z
1962, 746838, 2.592545, 2021-06-22T01:49:56.963Z
1960, 749810, 2.605518, 2021-06-22T01:50:11.964Z
1960, 748050, 2.599402, 2021-06-22T01:50:26.964Z
1962, 749298, 2.601085, 2021-06-22T01:50:41.965Z
1992, 748382, 2.558780, 2021-06-22T01:50:56.968Z
2004, 750490, 2.550622, 2021-06-22T01:51:11.967Z
2050, 746758, 2.480990, 2021-06-22T01:51:26.969Z
2032, 749054, 2.510663, 2021-06-22T01:51:41.968Z
2043, 749638, 2.499091, 2021-06-22T01:51:56.971Z
1968, 750654, 2.597847, 2021-06-22T01:52:12.059Z
1968, 746906, 2.584876, 2021-06-22T01:52:27.061Z
2054, 747070, 2.477193, 2021-06-22T01:52:42.164Z
1966, 747850, 2.590776, 2021-06-22T01:52:57.108Z
1970, 749346, 2.590688, 2021-06-22T01:53:11.974Z
2056, 746760, 2.473756, 2021-06-22T01:53:26.974Z
2056, 746922, 2.474293, 2021-06-22T01:53:41.975Z
2056, 750938, 2.487596, 2021-06-22T01:53:56.976Z
1972, 751124, 2.594201, 2021-06-22T01:54:11.977Z
2090, 747024, 2.434373, 2021-06-22T01:54:26.978Z
1974, 747580, 2.579345, 2021-06-22T01:54:41.979Z
2050, 748636, 2.487229, 2021-06-22T01:54:56.980Z
1992, 750414, 2.565727, 2021-06-22T01:55:11.981Z
1976, 750772, 2.587737, 2021-06-22T01:55:26.985Z
2014, 750730, 2.538769, 2021-06-22T01:55:41.988Z
1975, 746952, 2.575873, 2021-06-22T01:55:56.983Z
1978, 748026, 2.575665, 2021-06-22T01:56:11.984Z
2064, 747000, 2.464960, 2021-06-22T01:56:26.985Z
1978, 747772, 2.574790, 2021-06-22T01:56:41.986Z
2280, 749864, 2.239993, 2021-06-22T01:56:56.986Z
1982, 749890, 2.576872, 2021-06-22T01:57:12.866Z
1972, 749746, 2.589442, 2021-06-22T01:57:27.003Z
1982, 746806, 2.566274, 2021-06-22T01:57:42.006Z
1982, 747438, 2.568446, 2021-06-22T01:57:56.990Z
1986, 746924, 2.561510, 2021-06-22T01:58:11.991Z
1972, 748630, 2.585588, 2021-06-22T01:58:26.993Z
1980, 749506, 2.578154, 2021-06-22T01:58:41.993Z
2026, 750320, 2.522354, 2021-06-22T01:58:56.993Z
2054, 750890, 2.489859, 2021-06-22T01:59:11.994Z
1981, 749642, 2.577320, 2021-06-22T01:59:26.996Z
2040, 749074, 2.500884, 2021-06-22T01:59:41.996Z
1984, 746942, 2.564154, 2021-06-22T01:59:56.997Z
1988, 748696, 2.565004, 2021-06-22T02:00:12.002Z
2076, 747704, 2.453021, 2021-06-22T02:00:27.013Z
1988, 750554, 2.571370, 2021-06-22T02:00:42.020Z
1982, 750540, 2.579105, 2021-06-22T02:00:57.000Z
1996, 749428, 2.557221, 2021-06-22T02:01:12.036Z
2044, 747886, 2.492031, 2021-06-22T02:01:27.030Z
2078, 747984, 2.451578, 2021-06-22T02:01:42.079Z
2000, 750546, 2.555914, 2021-06-22T02:01:57.080Z
2002, 750506, 2.553224, 2021-06-22T02:02:12.005Z
2024, 747416, 2.515074, 2021-06-22T02:02:27.011Z
1984, 750774, 2.577309, 2021-06-22T02:02:42.006Z
2044, 749868, 2.498635, 2021-06-22T02:02:57.007Z
2048, 748732, 2.489977, 2021-06-22T02:03:12.009Z
2094, 746882, 2.429261, 2021-06-22T02:03:27.009Z
2094, 748198, 2.433542, 2021-06-22T02:03:42.010Z
2091, 751566, 2.448003, 2021-06-22T02:03:57.011Z
2009, 751438, 2.547488, 2021-06-22T02:04:12.012Z
2048, 748994, 2.490849, 2021-06-22T02:04:27.013Z
2040, 748580, 2.499234, 2021-06-22T02:04:42.013Z
1992, 751174, 2.568326, 2021-06-22T02:04:57.014Z
2104, 749838, 2.427284, 2021-06-22T02:05:12.017Z
2016, 748508, 2.528744, 2021-06-22T02:05:27.019Z
2104, 748638, 2.423400, 2021-06-22T02:05:42.017Z
2040, 750782, 2.506586, 2021-06-22T02:05:57.030Z
2014, 748452, 2.531065, 2021-06-22T02:06:12.019Z
2048, 751774, 2.500093, 2021-06-22T02:06:27.019Z
2036, 749628, 2.507650, 2021-06-22T02:06:42.034Z
2064, 748874, 2.471143, 2021-06-22T02:06:57.021Z
2066, 751448, 2.477237, 2021-06-22T02:07:12.089Z
2083, 751132, 2.455986, 2021-06-22T02:07:27.026Z
2087, 749242, 2.445111, 2021-06-22T02:07:42.117Z
2112, 748478, 2.413704, 2021-06-22T02:07:57.105Z
2116, 747984, 2.407552, 2021-06-22T02:08:12.026Z
2107, 747496, 2.416258, 2021-06-22T02:08:27.033Z
2030, 749912, 2.516015, 2021-06-22T02:08:42.102Z
2044, 751202, 2.503080, 2021-06-22T02:08:57.030Z
2058, 749978, 2.482002, 2021-06-22T02:09:12.029Z
2118, 748186, 2.405927, 2021-06-22T02:09:27.033Z
2120, 749802, 2.408849, 2021-06-22T02:09:42.031Z
2134, 748758, 2.389714, 2021-06-22T02:09:57.032Z
2016, 748320, 2.528109, 2021-06-22T02:10:12.088Z
2052, 748978, 2.485940, 2021-06-22T02:10:27.089Z
2032, 748104, 2.507478, 2021-06-22T02:10:42.034Z
2080, 748492, 2.450884, 2021-06-22T02:10:57.040Z
2032, 749420, 2.511889, 2021-06-22T02:11:12.036Z
2042, 751946, 2.508013, 2021-06-22T02:11:27.038Z
2042, 752094, 2.508507, 2021-06-22T02:11:42.039Z
2127, 748518, 2.396810, 2021-06-22T02:11:57.039Z
2064, 752202, 2.482125, 2021-06-22T02:12:12.039Z
2130, 751706, 2.403628, 2021-06-22T02:12:27.040Z
2130, 751174, 2.401927, 2021-06-22T02:12:42.047Z
2046, 750806, 2.499315, 2021-06-22T02:12:57.047Z
2046, 751906, 2.502977, 2021-06-22T02:13:12.068Z
2048, 751582, 2.499455, 2021-06-22T02:13:27.076Z
2136, 750358, 2.392578, 2021-06-22T02:13:42.085Z
2048, 750800, 2.496855, 2021-06-22T02:13:57.096Z
2138, 750320, 2.390219, 2021-06-22T02:14:12.101Z
2136, 748568, 2.386871, 2021-06-22T02:14:27.739Z
2018, 749118, 2.528296, 2021-06-22T02:14:42.048Z
2092, 748976, 2.438401, 2021-06-22T02:14:57.053Z
2094, 749306, 2.437145, 2021-06-22T02:15:12.051Z
2138, 749584, 2.387875, 2021-06-22T02:15:27.052Z
2140, 749340, 2.384866, 2021-06-22T02:15:42.054Z
2099, 752796, 2.442664, 2021-06-22T02:15:57.053Z
2140, 752794, 2.395859, 2021-06-22T02:16:12.054Z
2140, 749550, 2.385535, 2021-06-22T02:16:27.055Z
2056, 751124, 2.488212, 2021-06-22T02:16:42.055Z
2050, 752946, 2.501548, 2021-06-22T02:16:57.056Z
2058, 749982, 2.482015, 2021-06-22T02:17:12.057Z
2096, 749962, 2.436952, 2021-06-22T02:17:27.058Z
2056, 749270, 2.482071, 2021-06-22T02:17:42.060Z
2052, 751332, 2.493753, 2021-06-22T02:17:57.060Z
2060, 750792, 2.482283, 2021-06-22T02:18:12.061Z
2060, 752192, 2.486912, 2021-06-22T02:18:27.061Z
2060, 752836, 2.489041, 2021-06-22T02:18:42.062Z
2102, 751244, 2.434149, 2021-06-22T02:18:57.069Z
2102, 751494, 2.434959, 2021-06-22T02:19:12.065Z
2062, 752616, 2.485900, 2021-06-22T02:19:27.069Z
2062, 752490, 2.485484, 2021-06-22T02:19:42.067Z
2048, 753050, 2.504337, 2021-06-22T02:19:57.067Z
2102, 750360, 2.431285, 2021-06-22T02:20:12.069Z
2180, 753674, 2.354648, 2021-06-22T02:20:27.068Z
2102, 751850, 2.436113, 2021-06-22T02:20:42.139Z
2152, 751416, 2.378138, 2021-06-22T02:20:57.148Z
2150, 753556, 2.387130, 2021-06-22T02:21:12.072Z
2068, 753988, 2.483207, 2021-06-22T02:21:27.072Z
2154, 753158, 2.381438, 2021-06-22T02:21:42.073Z
2106, 751496, 2.430341, 2021-06-22T02:21:57.074Z
2188, 753282, 2.344818, 2021-06-22T02:22:12.075Z
2070, 753204, 2.478228, 2021-06-22T02:22:27.075Z
2076, 753208, 2.471078, 2021-06-22T02:22:42.078Z
2102, 753780, 2.442366, 2021-06-22T02:22:57.077Z
2112, 752808, 2.427668, 2021-06-22T02:23:12.078Z
2158, 752020, 2.373432, 2021-06-22T02:23:27.079Z
2072, 754294, 2.479419, 2021-06-22T02:23:42.080Z
2074, 753660, 2.474946, 2021-06-22T02:23:57.080Z
2120, 753006, 2.419143, 2021-06-22T02:24:12.082Z
2160, 751830, 2.370636, 2021-06-22T02:24:27.082Z
2091, 751150, 2.446648, 2021-06-22T02:24:42.083Z
2162, 750872, 2.365425, 2021-06-22T02:24:57.085Z
2074, 752850, 2.472286, 2021-06-22T02:25:12.085Z
2068, 752896, 2.479610, 2021-06-22T02:25:27.086Z
2073, 754424, 2.478649, 2021-06-22T02:25:42.087Z
2164, 753356, 2.371057, 2021-06-22T02:25:57.087Z
2164, 753654, 2.371994, 2021-06-22T02:26:12.088Z
2078, 752490, 2.466347, 2021-06-22T02:26:27.092Z
2072, 754932, 2.481515, 2021-06-22T02:26:42.132Z
2122, 754104, 2.420387, 2021-06-22T02:26:57.488Z
2122, 755504, 2.424880, 2021-06-22T02:27:12.107Z
2023, 751678, 2.530666, 2021-06-22T02:27:27.093Z
2080, 753560, 2.467479, 2021-06-22T02:27:42.095Z
2118, 751432, 2.416366, 2021-06-22T02:27:57.094Z
2046, 750926, 2.499715, 2021-06-22T02:28:12.095Z
2168, 754074, 2.368937, 2021-06-22T02:28:27.096Z
2130, 753934, 2.410753, 2021-06-22T02:28:42.098Z
2084, 753496, 2.462533, 2021-06-22T02:28:57.099Z
2107, 755152, 2.441005, 2021-06-22T02:29:12.099Z
2084, 753832, 2.463632, 2021-06-22T02:29:27.102Z
2050, 754744, 2.507522, 2021-06-22T02:29:42.100Z
2202, 751808, 2.325351, 2021-06-22T02:29:57.101Z
2122, 755960, 2.426344, 2021-06-22T02:30:12.102Z
2090, 754744, 2.459531, 2021-06-22T02:30:27.103Z
2086, 751034, 2.452134, 2021-06-22T02:30:42.104Z
2128, 754362, 2.414388, 2021-06-22T02:30:57.122Z
2126, 752420, 2.410438, 2021-06-22T02:31:12.106Z
2084, 751266, 2.455245, 2021-06-22T02:31:27.106Z
2090, 752178, 2.451169, 2021-06-22T02:31:42.107Z
2060, 754582, 2.494814, 2021-06-22T02:31:57.110Z
2086, 751370, 2.453231, 2021-06-22T02:32:12.109Z
2064, 750580, 2.476773, 2021-06-22T02:32:28.608Z
2088, 753928, 2.459225, 2021-06-22T02:32:42.163Z
2200, 753012, 2.331192, 2021-06-22T02:32:57.113Z
2178, 752432, 2.352926, 2021-06-22T02:33:12.118Z
2084, 754368, 2.465383, 2021-06-22T02:33:27.117Z
2169, 753960, 2.367487, 2021-06-22T02:33:42.117Z
2092, 752280, 2.449158, 2021-06-22T02:33:57.210Z
2086, 752374, 2.456509, 2021-06-22T02:34:12.116Z
2074, 753804, 2.475418, 2021-06-22T02:34:27.117Z
2070, 753750, 2.480024, 2021-06-22T02:34:42.118Z
2136, 756032, 2.410671, 2021-06-22T02:34:57.118Z
2134, 755816, 2.412240, 2021-06-22T02:35:12.120Z
2200, 755024, 2.337421, 2021-06-22T02:35:27.123Z
2190, 756696, 2.353294, 2021-06-22T02:35:42.122Z
2074, 758064, 2.489408, 2021-06-22T02:35:57.122Z
2090, 757082, 2.467150, 2021-06-22T02:36:12.130Z
2198, 757438, 2.347028, 2021-06-22T02:36:27.124Z
2064, 755538, 2.493133, 2021-06-22T02:36:42.126Z
2200, 755292, 2.338251, 2021-06-22T02:36:57.174Z
2080, 757378, 2.479980, 2021-06-22T02:37:12.206Z
2176, 757566, 2.371158, 2021-06-22T02:37:27.240Z
2088, 757382, 2.470492, 2021-06-22T02:37:42.257Z
2088, 754050, 2.459623, 2021-06-22T02:37:57.146Z
2098, 755300, 2.451957, 2021-06-22T02:38:12.139Z
2088, 755176, 2.463296, 2021-06-22T02:38:27.140Z
2088, 754002, 2.459467, 2021-06-22T02:38:42.149Z
2130, 756972, 2.420467, 2021-06-22T02:38:57.168Z
2130, 758448, 2.425186, 2021-06-22T02:39:12.225Z
2084, 754808, 2.466821, 2021-06-22T02:39:27.177Z
2172, 754850, 2.367008, 2021-06-22T02:39:42.167Z
2059, 754956, 2.497262, 2021-06-22T02:39:57.226Z
2078, 755602, 2.476547, 2021-06-22T02:40:12.208Z
2060, 755650, 2.498345, 2021-06-22T02:40:27.207Z
2124, 755762, 2.423424, 2021-06-22T02:40:42.213Z
2133, 754560, 2.409361, 2021-06-22T02:40:57.226Z
2202, 754688, 2.334259, 2021-06-22T02:41:12.232Z
2080, 755166, 2.472738, 2021-06-22T02:41:27.237Z
2078, 755402, 2.475891, 2021-06-22T02:41:42.142Z
2200, 755326, 2.338356, 2021-06-22T02:41:57.539Z
2086, 757906, 2.474571, 2021-06-22T02:42:12.144Z
2159, 757932, 2.390983, 2021-06-22T02:42:27.145Z
2078, 758836, 2.487146, 2021-06-22T02:42:42.148Z
2124, 757680, 2.429574, 2021-06-22T02:42:57.171Z
2128, 754396, 2.414497, 2021-06-22T02:43:12.148Z
2082, 754920, 2.469557, 2021-06-22T02:43:27.150Z
2168, 755380, 2.373040, 2021-06-22T02:43:42.149Z
2084, 756930, 2.473756, 2021-06-22T02:43:57.150Z
2196, 757752, 2.350140, 2021-06-22T02:44:12.151Z
2047, 758362, 2.523235, 2021-06-22T02:44:27.173Z
2202, 758652, 2.346520, 2021-06-22T02:44:42.163Z
2056, 756620, 2.506419, 2021-06-22T02:44:57.153Z
2086, 754906, 2.464776, 2021-06-22T02:45:12.154Z
2074, 754522, 2.477776, 2021-06-22T02:45:27.156Z
2056, 755594, 2.503020, 2021-06-22T02:45:42.232Z
2172, 756564, 2.372383, 2021-06-22T02:45:57.159Z
2170, 757788, 2.378411, 2021-06-22T02:46:12.158Z
2084, 758656, 2.479397, 2021-06-22T02:46:27.159Z
2086, 757078, 2.471868, 2021-06-22T02:46:42.160Z
2124, 755152, 2.421468, 2021-06-22T02:46:57.161Z
2124, 755500, 2.422584, 2021-06-22T02:47:12.161Z
2054, 758932, 2.516526, 2021-06-22T02:47:27.164Z
2204, 757926, 2.342147, 2021-06-22T02:47:42.163Z
2090, 755840, 2.463103, 2021-06-22T02:47:57.230Z
2084, 757024, 2.474063, 2021-06-22T02:48:12.261Z
2168, 758196, 2.381887, 2021-06-22T02:48:27.274Z
2202, 758114, 2.344856, 2021-06-22T02:48:42.284Z
2078, 755138, 2.475026, 2021-06-22T02:48:57.213Z
2080, 759184, 2.485894, 2021-06-22T02:49:12.228Z
2084, 756790, 2.473299, 2021-06-22T02:49:27.234Z
2200, 755622, 2.339273, 2021-06-22T02:49:42.263Z
2120, 756336, 2.429841, 2021-06-22T02:49:57.269Z
2200, 756082, 2.340697, 2021-06-22T02:50:12.298Z
2204, 758682, 2.344483, 2021-06-22T02:50:27.305Z
2084, 757586, 2.475900, 2021-06-22T02:50:42.174Z
2124, 755584, 2.422854, 2021-06-22T02:50:57.300Z
2124, 756000, 2.424187, 2021-06-22T02:51:12.175Z
2094, 755178, 2.456244, 2021-06-22T02:51:27.178Z
2082, 757246, 2.477166, 2021-06-22T02:51:42.177Z
2174, 755194, 2.365908, 2021-06-22T02:51:57.178Z
2052, 755616, 2.507972, 2021-06-22T02:52:12.179Z
2120, 758264, 2.436035, 2021-06-22T02:52:27.179Z
2082, 755968, 2.472986, 2021-06-22T02:52:42.180Z
2082, 755622, 2.471854, 2021-06-22T02:52:57.181Z
2121, 759204, 2.437905, 2021-06-22T02:53:12.189Z
2079, 758506, 2.484869, 2021-06-22T02:53:27.241Z
2076, 756236, 2.481012, 2021-06-22T02:53:42.238Z
2082, 755830, 2.472534, 2021-06-22T02:53:57.240Z
2076, 755886, 2.479864, 2021-06-22T02:54:12.282Z
2050, 758554, 2.520180, 2021-06-22T02:54:27.295Z
2050, 757024, 2.515097, 2021-06-22T02:54:42.306Z
2122, 755768, 2.425728, 2021-06-22T02:54:57.191Z
2124, 757128, 2.427804, 2021-06-22T02:55:12.207Z
2082, 756486, 2.474680, 2021-06-22T02:55:27.190Z
2060, 759046, 2.509573, 2021-06-22T02:55:42.191Z
2082, 758560, 2.481465, 2021-06-22T02:55:57.192Z
2060, 756304, 2.500507, 2021-06-22T02:56:27.197Z
2168, 756942, 2.377947, 2021-06-22T02:56:42.195Z
2084, 759100, 2.480848, 2021-06-22T02:56:57.195Z
2082, 756480, 2.474661, 2021-06-22T02:57:12.196Z
2080, 756400, 2.476778, 2021-06-22T02:57:27.198Z
2052, 755250, 2.506757, 2021-06-22T02:57:42.199Z
2084, 756370, 2.471926, 2021-06-22T02:57:57.199Z
2082, 756410, 2.474432, 2021-06-22T02:58:12.200Z
2052, 756872, 2.512141, 2021-06-22T02:58:27.320Z
2048, 755788, 2.513443, 2021-06-22T02:58:42.201Z
2124, 756060, 2.424380, 2021-06-22T02:58:57.202Z
2124, 756538, 2.425913, 2021-06-22T02:59:12.309Z
2168, 758588, 2.383118, 2021-06-22T02:59:27.317Z
2084, 755244, 2.468246, 2021-06-22T02:59:42.331Z
2168, 758352, 2.382377, 2021-06-22T02:59:57.225Z
2168, 758534, 2.382949, 2021-06-22T03:00:12.206Z
2076, 755142, 2.477423, 2021-06-22T03:00:27.207Z
2082, 755102, 2.470153, 2021-06-22T03:00:42.208Z
