period_high, period_low, ratio, date
2080, 757362, 2.479928, 2021-06-22T03:00:57.209Z
2084, 758944, 2.480338, 2021-06-22T03:01:12.210Z
2166, 758944, 2.386438, 2021-06-22T03:01:27.211Z
2054, 755860, 2.506339, 2021-06-22T03:01:42.217Z
2082, 756314, 2.474118, 2021-06-22T03:01:57.213Z
2168, 757118, 2.378500, 2021-06-22T03:02:12.213Z
2168, 755748, 2.374197, 2021-06-22T03:02:27.222Z
2202, 756036, 2.338428, 2021-06-22T03:02:42.981Z
2124, 758220, 2.431306, 2021-06-22T03:02:57.307Z
2124, 759480, 2.435346, 2021-06-22T03:03:12.303Z
2084, 759328, 2.481593, 2021-06-22T03:03:27.224Z
2084, 759068, 2.480744, 2021-06-22T03:03:57.219Z
2202, 758268, 2.345332, 2021-06-22T03:04:12.221Z
2082, 758966, 2.482793, 2021-06-22T03:04:27.254Z
2168, 758614, 2.383200, 2021-06-22T03:04:42.239Z
2082, 758424, 2.481020, 2021-06-22T03:04:57.223Z
2200, 759298, 2.350653, 2021-06-22T03:05:12.224Z
2204, 756708, 2.338383, 2021-06-22T03:05:27.225Z
2052, 757180, 2.513163, 2021-06-22T03:05:42.229Z
2115, 755998, 2.434497, 2021-06-22T03:05:57.249Z
2082, 756334, 2.474183, 2021-06-22T03:06:12.278Z
2098, 755940, 2.454035, 2021-06-22T03:06:27.229Z
2080, 755966, 2.475357, 2021-06-22T03:06:42.256Z
2122, 756502, 2.428083, 2021-06-22T03:06:57.231Z
2126, 757528, 2.426802, 2021-06-22T03:07:12.231Z
2086, 755308, 2.466089, 2021-06-22T03:07:27.235Z
2204, 757992, 2.342351, 2021-06-22T03:07:42.233Z
2082, 759128, 2.483323, 2021-06-22T03:07:57.233Z
2194, 757288, 2.350842, 2021-06-22T03:08:12.259Z
2168, 755364, 2.372990, 2021-06-22T03:08:27.271Z
2082, 755268, 2.470696, 2021-06-22T03:08:42.236Z
2176, 757104, 2.369712, 2021-06-22T03:08:57.237Z
2078, 758782, 2.486969, 2021-06-22T03:09:12.238Z
2066, 756070, 2.492474, 2021-06-22T03:09:27.239Z
2082, 757290, 2.477310, 2021-06-22T03:09:42.242Z
2086, 758860, 2.477686, 2021-06-22T03:09:57.242Z
2084, 759174, 2.481090, 2021-06-22T03:10:12.242Z
2058, 758602, 2.510542, 2021-06-22T03:10:27.242Z
2084, 755684, 2.469684, 2021-06-22T03:10:42.243Z
2124, 755416, 2.422315, 2021-06-22T03:10:57.244Z
2154, 757288, 2.394497, 2021-06-22T03:11:12.246Z
2172, 759434, 2.381382, 2021-06-22T03:11:27.246Z
2170, 759130, 2.382623, 2021-06-22T03:11:42.247Z
2086, 756886, 2.471241, 2021-06-22T03:11:57.247Z
2058, 755390, 2.499912, 2021-06-22T03:12:12.248Z
2198, 755440, 2.340837, 2021-06-22T03:12:27.251Z
2196, 755214, 2.342268, 2021-06-22T03:12:42.263Z
2170, 755912, 2.372523, 2021-06-22T03:12:57.251Z
2172, 757310, 2.374722, 2021-06-22T03:13:12.252Z
2194, 759098, 2.356460, 2021-06-22T03:13:27.253Z
2046, 757764, 2.522477, 2021-06-22T03:13:42.253Z
2198, 759310, 2.352829, 2021-06-22T03:13:57.255Z
2084, 755804, 2.470076, 2021-06-22T03:14:12.256Z
2084, 758046, 2.477404, 2021-06-22T03:14:27.256Z
2084, 759054, 2.480698, 2021-06-22T03:14:42.257Z
2124, 754926, 2.420743, 2021-06-22T03:14:57.258Z
2126, 757550, 2.426872, 2021-06-22T03:15:12.259Z
2084, 755416, 2.468808, 2021-06-22T03:15:27.260Z
2086, 759232, 2.478900, 2021-06-22T03:15:42.265Z
2172, 758622, 2.378836, 2021-06-22T03:15:57.350Z
2204, 755932, 2.335985, 2021-06-22T03:16:12.309Z
2060, 757798, 2.505447, 2021-06-22T03:16:27.331Z
2086, 758738, 2.477288, 2021-06-22T03:16:42.342Z
2206, 758698, 2.342407, 2021-06-22T03:16:57.277Z
2086, 755006, 2.465103, 2021-06-22T03:17:12.376Z
2082, 755888, 2.472724, 2021-06-22T03:17:27.282Z
2172, 757374, 2.374923, 2021-06-22T03:17:42.314Z
2086, 756116, 2.468727, 2021-06-22T03:17:57.318Z
2174, 755900, 2.368120, 2021-06-22T03:18:12.269Z
2084, 754830, 2.466893, 2021-06-22T03:18:27.326Z
2031, 755220, 2.532576, 2021-06-22T03:18:42.284Z
2128, 758956, 2.429092, 2021-06-22T03:18:57.411Z
2126, 757366, 2.426283, 2021-06-22T03:19:12.274Z
2178, 758874, 2.373071, 2021-06-22T03:19:27.274Z
2198, 756450, 2.343967, 2021-06-22T03:19:42.274Z
2086, 755864, 2.467904, 2021-06-22T03:19:57.275Z
2052, 755760, 2.508450, 2021-06-22T03:20:12.276Z
2086, 759214, 2.478842, 2021-06-22T03:20:27.277Z
2086, 758970, 2.478045, 2021-06-22T03:20:42.327Z
2060, 757558, 2.504653, 2021-06-22T03:20:57.280Z
2084, 755486, 2.469037, 2021-06-22T03:21:12.280Z
2086, 755064, 2.465292, 2021-06-22T03:21:27.280Z
2058, 754928, 2.498383, 2021-06-22T03:21:42.281Z
2110, 755264, 2.437896, 2021-06-22T03:21:57.399Z
2086, 755660, 2.467238, 2021-06-22T03:22:12.283Z
2126, 757588, 2.426994, 2021-06-22T03:22:27.284Z
2062, 757118, 2.500770, 2021-06-22T03:22:42.285Z
2130, 755352, 2.415287, 2021-06-22T03:22:57.293Z
2128, 757996, 2.426019, 2021-06-22T03:23:12.287Z
2202, 754830, 2.334698, 2021-06-22T03:23:27.291Z
2088, 756260, 2.466832, 2021-06-22T03:23:42.288Z
2083, 758912, 2.481425, 2021-06-22T03:23:57.289Z
2062, 758592, 2.505639, 2021-06-22T03:24:12.290Z
2064, 758142, 2.501726, 2021-06-22T03:24:27.291Z
2066, 755414, 2.490311, 2021-06-22T03:24:42.552Z
2172, 755370, 2.368639, 2021-06-22T03:24:57.293Z
2058, 755658, 2.500799, 2021-06-22T03:25:12.293Z
2194, 755770, 2.346129, 2021-06-22T03:25:27.294Z
2072, 758254, 2.492435, 2021-06-22T03:25:42.295Z
2088, 759080, 2.476030, 2021-06-22T03:25:57.426Z
2126, 755116, 2.419075, 2021-06-22T03:26:12.300Z
2064, 756514, 2.496354, 2021-06-22T03:26:27.300Z
2082, 758710, 2.481956, 2021-06-22T03:26:42.301Z
2130, 755356, 2.415299, 2021-06-22T03:26:57.301Z
2130, 754726, 2.413285, 2021-06-22T03:27:12.309Z
2172, 757418, 2.375061, 2021-06-22T03:27:27.326Z
2088, 757626, 2.471288, 2021-06-22T03:27:42.364Z
2066, 756198, 2.492896, 2021-06-22T03:27:57.372Z
2174, 756714, 2.370670, 2021-06-22T03:28:12.378Z
2194, 755646, 2.345744, 2021-06-22T03:28:27.389Z
2062, 758812, 2.506366, 2021-06-22T03:28:42.307Z
2174, 756480, 2.369937, 2021-06-22T03:28:57.310Z
2090, 756862, 2.466433, 2021-06-22T03:29:12.314Z
2082, 756102, 2.473424, 2021-06-22T03:29:27.308Z
2208, 759068, 2.341426, 2021-06-22T03:29:42.318Z
2064, 758266, 2.502135, 2021-06-22T03:29:57.310Z
2084, 755648, 2.469567, 2021-06-22T03:30:12.324Z
2084, 756906, 2.473678, 2021-06-22T03:30:27.312Z
2088, 758714, 2.474837, 2021-06-22T03:30:42.314Z
2126, 756482, 2.423451, 2021-06-22T03:30:57.318Z
2130, 754774, 2.413439, 2021-06-22T03:31:12.327Z
2172, 757522, 2.375387, 2021-06-22T03:31:27.316Z
2174, 758572, 2.376491, 2021-06-22T03:31:42.316Z
2176, 755272, 2.363978, 2021-06-22T03:31:57.422Z
2166, 756242, 2.377942, 2021-06-22T03:32:12.319Z
2176, 758496, 2.374069, 2021-06-22T03:32:27.319Z
2088, 755232, 2.463479, 2021-06-22T03:32:42.321Z
2020, 755756, 2.548174, 2021-06-22T03:32:57.327Z
2074, 758080, 2.489460, 2021-06-22T03:33:12.348Z
2184, 755872, 2.357190, 2021-06-22T03:33:27.323Z
2072, 755912, 2.484737, 2021-06-22T03:33:42.323Z
2198, 758320, 2.349761, 2021-06-22T03:33:57.342Z
2085, 755090, 2.466559, 2021-06-22T03:34:12.369Z
2062, 758946, 2.506808, 2021-06-22T03:34:27.359Z
2058, 758588, 2.510496, 2021-06-22T03:34:42.378Z
2130, 757838, 2.423236, 2021-06-22T03:34:57.380Z
2130, 758154, 2.424246, 2021-06-22T03:35:12.402Z
2090, 757372, 2.468095, 2021-06-22T03:35:27.467Z
2090, 755164, 2.460900, 2021-06-22T03:35:42.330Z
2090, 755636, 2.462438, 2021-06-22T03:35:57.331Z
2088, 755562, 2.464555, 2021-06-22T03:36:12.341Z
2092, 755314, 2.459035, 2021-06-22T03:36:27.333Z
2106, 755464, 2.443173, 2021-06-22T03:36:42.336Z
2142, 756278, 2.404700, 2021-06-22T03:36:57.334Z
2084, 754984, 2.467396, 2021-06-22T03:37:12.335Z
2184, 757220, 2.361393, 2021-06-22T03:37:27.336Z
2092, 755410, 2.459348, 2021-06-22T03:37:42.337Z
2094, 757060, 2.462366, 2021-06-22T03:37:57.338Z
2068, 756448, 2.491308, 2021-06-22T03:38:12.339Z
2178, 759150, 2.373934, 2021-06-22T03:38:27.340Z
2074, 758104, 2.489539, 2021-06-22T03:38:42.341Z
2134, 756732, 2.415164, 2021-06-22T03:38:57.341Z
2132, 755622, 2.413883, 2021-06-22T03:39:12.342Z
2084, 755150, 2.467939, 2021-06-22T03:39:27.356Z
2086, 755542, 2.466853, 2021-06-22T03:39:42.344Z
2204, 757002, 2.339292, 2021-06-22T03:39:57.351Z
2180, 758804, 2.370675, 2021-06-22T03:40:12.346Z
2092, 756774, 2.463789, 2021-06-22T03:40:27.347Z
2212, 755658, 2.326693, 2021-06-22T03:40:42.352Z
2176, 755570, 2.364911, 2021-06-22T03:40:57.367Z
2198, 758958, 2.351738, 2021-06-22T03:41:12.420Z
2090, 755994, 2.463604, 2021-06-22T03:41:27.350Z
2111, 755480, 2.437438, 2021-06-22T03:41:42.355Z
2180, 757388, 2.366251, 2021-06-22T03:41:57.352Z
2092, 755954, 2.461119, 2021-06-22T03:42:12.364Z
2132, 755978, 2.415021, 2021-06-22T03:42:27.354Z
2204, 758930, 2.345249, 2021-06-22T03:42:42.357Z
2136, 758744, 2.419318, 2021-06-22T03:42:57.356Z
2136, 755922, 2.410320, 2021-06-22T03:43:13.036Z
2098, 758896, 2.463631, 2021-06-22T03:43:27.359Z
2092, 756560, 2.463092, 2021-06-22T03:43:42.371Z
2130, 758674, 2.425909, 2021-06-22T03:43:57.390Z
2180, 756018, 2.361971, 2021-06-22T03:44:12.404Z
2064, 755706, 2.493688, 2021-06-22T03:44:27.426Z
2091, 755720, 2.461534, 2021-06-22T03:44:42.451Z
2080, 757946, 2.481840, 2021-06-22T03:44:57.473Z
2202, 756694, 2.340464, 2021-06-22T03:45:12.437Z
2092, 758506, 2.469427, 2021-06-22T03:45:27.460Z
2094, 756460, 2.460414, 2021-06-22T03:45:42.479Z
2058, 758284, 2.509490, 2021-06-22T03:45:57.366Z
2202, 758462, 2.345932, 2021-06-22T03:46:12.367Z
2084, 757460, 2.475488, 2021-06-22T03:46:27.369Z
2208, 759044, 2.341352, 2021-06-22T03:46:42.369Z
2136, 758900, 2.419815, 2021-06-22T03:46:57.369Z
2136, 755474, 2.408891, 2021-06-22T03:47:12.372Z
2202, 755632, 2.337179, 2021-06-22T03:47:27.371Z
2092, 759934, 2.474077, 2021-06-22T03:47:42.377Z
2096, 759304, 2.467308, 2021-06-22T03:47:57.373Z
2180, 759678, 2.373406, 2021-06-22T03:48:12.386Z
2210, 759222, 2.339782, 2021-06-22T03:48:27.375Z
2204, 757402, 2.340528, 2021-06-22T03:48:42.399Z
2094, 756326, 2.459978, 2021-06-22T03:48:57.376Z
2098, 759346, 2.465092, 2021-06-22T03:49:12.387Z
2090, 755748, 2.462803, 2021-06-22T03:49:27.387Z
2088, 756906, 2.468939, 2021-06-22T03:49:42.379Z
2096, 758072, 2.463305, 2021-06-22T03:49:57.416Z
2095, 757594, 2.462926, 2021-06-22T03:50:12.381Z
2202, 756380, 2.339492, 2021-06-22T03:50:27.390Z
2096, 756392, 2.457845, 2021-06-22T03:50:42.382Z
2140, 755740, 2.405235, 2021-06-22T03:50:57.388Z
2138, 759652, 2.419947, 2021-06-22T03:51:12.385Z
2096, 756178, 2.457150, 2021-06-22T03:51:27.385Z
2116, 757270, 2.437440, 2021-06-22T03:51:42.386Z
2134, 759742, 2.424771, 2021-06-22T03:51:57.387Z
2165, 759724, 2.389994, 2021-06-22T03:52:12.399Z
2184, 756848, 2.360234, 2021-06-22T03:52:27.389Z
2090, 757562, 2.468714, 2021-06-22T03:52:42.390Z
2096, 756882, 2.459438, 2021-06-22T03:52:57.390Z
2098, 756060, 2.454425, 2021-06-22T03:53:12.391Z
2068, 756508, 2.491506, 2021-06-22T03:53:27.392Z
2092, 760266, 2.475157, 2021-06-22T03:53:42.394Z
2098, 759682, 2.466183, 2021-06-22T03:53:57.394Z
2212, 759034, 2.337088, 2021-06-22T03:54:12.395Z
2130, 759668, 2.429087, 2021-06-22T03:54:27.396Z
2084, 757412, 2.475332, 2021-06-22T03:54:42.401Z
2138, 755824, 2.407753, 2021-06-22T03:54:57.399Z
2090, 758116, 2.470520, 2021-06-22T03:55:12.405Z
2088, 758810, 2.475150, 2021-06-22T03:55:27.399Z
2142, 756318, 2.404827, 2021-06-22T03:55:57.401Z
2182, 759876, 2.371848, 2021-06-22T03:56:12.402Z
2204, 757804, 2.341770, 2021-06-22T03:56:27.403Z
2206, 758906, 2.343049, 2021-06-22T03:56:42.404Z
2100, 757612, 2.457120, 2021-06-22T03:56:57.404Z
2194, 756324, 2.347849, 2021-06-22T03:57:12.405Z
2078, 757156, 2.481640, 2021-06-22T03:57:27.414Z
2098, 756466, 2.455743, 2021-06-22T03:57:42.407Z
2098, 756860, 2.457022, 2021-06-22T03:57:57.436Z
2086, 757610, 2.473605, 2021-06-22T03:58:12.434Z
2078, 756584, 2.479765, 2021-06-22T03:58:27.411Z
2094, 756420, 2.460284, 2021-06-22T03:58:42.412Z
2142, 758294, 2.411110, 2021-06-22T03:58:57.411Z
2140, 756922, 2.408997, 2021-06-22T03:59:12.412Z
2084, 756674, 2.472920, 2021-06-22T03:59:27.413Z
2198, 758406, 2.350028, 2021-06-22T03:59:42.414Z
2092, 757162, 2.465052, 2021-06-22T03:59:57.415Z
2084, 757878, 2.476855, 2021-06-22T04:00:12.415Z
2094, 760426, 2.473314, 2021-06-22T04:00:27.417Z
2186, 757046, 2.358691, 2021-06-22T04:00:42.418Z
2094, 759524, 2.470380, 2021-06-22T04:00:57.421Z
2186, 757972, 2.361576, 2021-06-22T04:01:12.421Z
2078, 758298, 2.485383, 2021-06-22T04:01:27.420Z
2194, 759868, 2.358851, 2021-06-22T04:01:42.421Z
2100, 760908, 2.467810, 2021-06-22T04:01:57.422Z
2196, 759526, 2.355642, 2021-06-22T04:02:12.424Z
2082, 757094, 2.476669, 2021-06-22T04:02:27.424Z
2119, 758442, 2.437757, 2021-06-22T04:02:42.440Z
2140, 760346, 2.419894, 2021-06-22T04:02:57.426Z
2184, 759092, 2.367231, 2021-06-22T04:03:27.427Z
2082, 760686, 2.488420, 2021-06-22T04:03:42.464Z
2138, 758156, 2.415182, 2021-06-22T04:03:57.429Z
2096, 760928, 2.472585, 2021-06-22T04:04:12.432Z
2100, 760520, 2.466552, 2021-06-22T04:04:27.430Z
2088, 757132, 2.469676, 2021-06-22T04:04:42.431Z
2086, 757374, 2.472834, 2021-06-22T04:04:57.432Z
2078, 759794, 2.490286, 2021-06-22T04:05:12.438Z
2173, 757196, 2.373272, 2021-06-22T04:05:27.442Z
2138, 760234, 2.421801, 2021-06-22T04:05:42.435Z
2092, 760988, 2.477508, 2021-06-22T04:05:57.436Z
2210, 757910, 2.335739, 2021-06-22T04:06:12.437Z
2202, 756932, 2.341200, 2021-06-22T04:06:27.439Z
2186, 757398, 2.359787, 2021-06-22T04:06:42.438Z
2142, 757684, 2.409171, 2021-06-22T04:06:57.440Z
2142, 758504, 2.411778, 2021-06-22T04:07:12.440Z
2208, 757028, 2.335134, 2021-06-22T04:07:27.441Z
2098, 757556, 2.459281, 2021-06-22T04:07:42.452Z
2138, 759040, 2.417998, 2021-06-22T04:07:57.443Z
2204, 757240, 2.340027, 2021-06-22T04:08:12.448Z
2100, 760972, 2.468018, 2021-06-22T04:08:27.444Z
2100, 757742, 2.457542, 2021-06-22T04:08:42.445Z
2212, 758772, 2.336281, 2021-06-22T04:08:57.446Z
2210, 760214, 2.342839, 2021-06-22T04:09:12.447Z
2176, 757100, 2.369699, 2021-06-22T04:09:27.451Z
2076, 758166, 2.487344, 2021-06-22T04:09:42.449Z
2100, 761326, 2.469166, 2021-06-22T04:09:57.455Z
2204, 758050, 2.342530, 2021-06-22T04:10:12.469Z
2098, 758422, 2.462092, 2021-06-22T04:10:27.451Z
2142, 760376, 2.417730, 2021-06-22T04:10:57.453Z
2144, 758256, 2.408740, 2021-06-22T04:11:12.454Z
2208, 760618, 2.346208, 2021-06-22T04:11:27.455Z
2102, 760898, 2.465430, 2021-06-22T04:11:42.462Z
2142, 760814, 2.419123, 2021-06-22T04:11:57.457Z
2187, 758044, 2.360720, 2021-06-22T04:12:12.457Z
2094, 758224, 2.466151, 2021-06-22T04:12:27.458Z
2210, 761574, 2.347031, 2021-06-22T04:12:42.459Z
2188, 757938, 2.359312, 2021-06-22T04:12:57.460Z
2102, 758832, 2.458735, 2021-06-22T04:13:12.461Z
2188, 761262, 2.369659, 2021-06-22T04:13:27.462Z
2190, 760266, 2.364397, 2021-06-22T04:13:42.463Z
2200, 762558, 2.360745, 2021-06-22T04:13:57.463Z
2104, 757798, 2.453051, 2021-06-22T04:14:12.468Z
2104, 760354, 2.461325, 2021-06-22T04:14:27.465Z
2096, 757636, 2.461888, 2021-06-22T04:14:42.466Z
2144, 761802, 2.420005, 2021-06-22T04:14:57.467Z
2146, 759040, 2.408984, 2021-06-22T04:15:12.468Z
2204, 759592, 2.347295, 2021-06-22T04:15:27.469Z
2104, 758398, 2.454993, 2021-06-22T04:15:42.470Z
2092, 760256, 2.475125, 2021-06-22T04:15:57.471Z
2200, 758222, 2.347322, 2021-06-22T04:16:12.472Z
2136, 761286, 2.427423, 2021-06-22T04:16:27.472Z
2092, 760698, 2.476564, 2021-06-22T04:16:42.473Z
2092, 758720, 2.470124, 2021-06-22T04:16:57.475Z
2104, 760556, 2.461979, 2021-06-22T04:17:12.475Z
2142, 758792, 2.412694, 2021-06-22T04:17:27.479Z
2200, 760960, 2.355798, 2021-06-22T04:17:42.477Z
2102, 761720, 2.468093, 2021-06-22T04:17:57.478Z
2200, 759372, 2.350882, 2021-06-22T04:18:12.479Z
2096, 758224, 2.463798, 2021-06-22T04:18:27.480Z
2102, 760288, 2.463453, 2021-06-22T04:18:42.501Z
2146, 759810, 2.411427, 2021-06-22T04:18:57.510Z
2146, 760912, 2.414925, 2021-06-22T04:19:12.528Z
2196, 758662, 2.352962, 2021-06-22T04:19:27.483Z
2104, 760920, 2.463157, 2021-06-22T04:19:42.490Z
2204, 761764, 2.354007, 2021-06-22T04:19:57.489Z
2192, 760064, 2.361612, 2021-06-22T04:20:12.485Z
2208, 759796, 2.343672, 2021-06-22T04:20:27.486Z
2098, 759532, 2.465696, 2021-06-22T04:20:42.487Z
2104, 761466, 2.464925, 2021-06-22T04:20:57.489Z
2190, 758712, 2.359564, 2021-06-22T04:21:12.489Z
2214, 762400, 2.345331, 2021-06-22T04:21:27.493Z
2092, 758878, 2.470639, 2021-06-22T04:21:42.491Z
2096, 760386, 2.470824, 2021-06-22T04:21:57.491Z
2080, 761774, 2.494375, 2021-06-22T04:22:12.552Z
2200, 761072, 2.356145, 2021-06-22T04:22:27.559Z
2099, 760740, 2.468441, 2021-06-22T04:22:42.598Z
2144, 760812, 2.416860, 2021-06-22T04:22:57.495Z
2144, 759516, 2.412743, 2021-06-22T04:23:12.496Z
2104, 760146, 2.460652, 2021-06-22T04:23:27.497Z
2098, 760364, 2.468397, 2021-06-22T04:23:42.499Z
2202, 758206, 2.345140, 2021-06-22T04:23:57.571Z
2104, 758340, 2.454806, 2021-06-22T04:24:12.570Z
2104, 760466, 2.461688, 2021-06-22T04:24:27.567Z
2090, 761700, 2.482199, 2021-06-22T04:24:42.579Z
2188, 759268, 2.363451, 2021-06-22T04:24:57.605Z
2192, 762056, 2.367801, 2021-06-22T04:25:12.608Z
2130, 760438, 2.431550, 2021-06-22T04:25:27.504Z
2210, 758996, 2.339086, 2021-06-22T04:25:42.505Z
2106, 760336, 2.458930, 2021-06-22T04:25:57.506Z
2196, 759080, 2.354258, 2021-06-22T04:26:27.507Z
2104, 762208, 2.467327, 2021-06-22T04:26:42.508Z
2146, 759728, 2.411167, 2021-06-22T04:26:57.509Z
2148, 760642, 2.411820, 2021-06-22T04:27:12.521Z
2142, 761514, 2.421349, 2021-06-22T04:27:27.599Z
2210, 759840, 2.341687, 2021-06-22T04:27:42.597Z
2098, 762404, 2.475019, 2021-06-22T04:27:57.516Z
2210, 759550, 2.340793, 2021-06-22T04:28:12.513Z
2112, 762236, 2.458071, 2021-06-22T04:28:27.514Z
2102, 762642, 2.471081, 2021-06-22T04:28:42.607Z
2198, 761272, 2.358908, 2021-06-22T04:28:57.638Z
2086, 762624, 2.489976, 2021-06-22T04:29:12.645Z
2190, 760334, 2.364608, 2021-06-22T04:29:27.518Z
2144, 761910, 2.420348, 2021-06-22T04:29:42.520Z
2142, 760830, 2.419174, 2021-06-22T04:29:57.651Z
2146, 761924, 2.418137, 2021-06-22T04:30:12.540Z
2144, 762412, 2.421943, 2021-06-22T04:30:27.534Z
2116, 761658, 2.451564, 2021-06-22T04:30:42.535Z
2190, 763098, 2.373204, 2021-06-22T04:30:57.536Z
2092, 761440, 2.478979, 2021-06-22T04:31:12.536Z
2198, 759606, 2.353746, 2021-06-22T04:31:27.537Z
2204, 761126, 2.352036, 2021-06-22T04:31:42.548Z
2080, 759944, 2.488383, 2021-06-22T04:31:57.603Z
2092, 760932, 2.477326, 2021-06-22T04:32:12.527Z
2102, 760208, 2.463194, 2021-06-22T04:32:27.528Z
2185, 761434, 2.373448, 2021-06-22T04:32:42.529Z
2192, 763202, 2.371362, 2021-06-22T04:32:57.549Z
2098, 760604, 2.469176, 2021-06-22T04:33:12.531Z
2196, 759018, 2.354066, 2021-06-22T04:33:27.532Z
2106, 761428, 2.462461, 2021-06-22T04:33:42.613Z
2202, 763398, 2.361199, 2021-06-22T04:33:57.533Z
2148, 761686, 2.415131, 2021-06-22T04:34:12.536Z
2148, 758740, 2.405790, 2021-06-22T04:34:27.535Z
2098, 761290, 2.471403, 2021-06-22T04:34:42.536Z
2192, 759374, 2.359468, 2021-06-22T04:34:57.537Z
2144, 762294, 2.421568, 2021-06-22T04:35:12.538Z
2141, 762068, 2.424242, 2021-06-22T04:35:27.539Z
2096, 759604, 2.468282, 2021-06-22T04:35:42.540Z
2096, 761190, 2.473436, 2021-06-22T04:35:57.654Z
2204, 761304, 2.352586, 2021-06-22T04:36:12.541Z
2192, 760828, 2.363986, 2021-06-22T04:36:27.542Z
2090, 762248, 2.483985, 2021-06-22T04:36:42.543Z
2102, 763110, 2.472597, 2021-06-22T04:36:57.544Z
2106, 761446, 2.462519, 2021-06-22T04:37:12.545Z
2212, 762742, 2.348505, 2021-06-22T04:37:27.546Z
2100, 759642, 2.463704, 2021-06-22T04:37:42.546Z
2198, 759638, 2.353845, 2021-06-22T04:37:57.549Z
2160, 760898, 2.399229, 2021-06-22T04:38:12.548Z
2148, 759558, 2.408383, 2021-06-22T04:38:27.549Z
2188, 762402, 2.373207, 2021-06-22T04:38:42.550Z
2096, 761230, 2.473566, 2021-06-22T04:38:57.551Z
2104, 759920, 2.459920, 2021-06-22T04:39:12.552Z
2208, 762410, 2.351735, 2021-06-22T04:39:27.553Z
2102, 761750, 2.468190, 2021-06-22T04:39:42.553Z
2106, 762934, 2.467332, 2021-06-22T04:39:57.554Z
2108, 759622, 2.454290, 2021-06-22T04:40:12.555Z
2106, 761024, 2.461155, 2021-06-22T04:40:27.579Z
2090, 763990, 2.489662, 2021-06-22T04:40:42.577Z
2096, 763082, 2.479584, 2021-06-22T04:41:12.559Z
2100, 763088, 2.474880, 2021-06-22T04:41:27.559Z
2098, 760288, 2.468150, 2021-06-22T04:41:42.560Z
2212, 760696, 2.342205, 2021-06-22T04:41:57.566Z
2146, 763996, 2.424713, 2021-06-22T04:42:12.562Z
2146, 761296, 2.416143, 2021-06-22T04:42:27.563Z
2106, 762218, 2.465016, 2021-06-22T04:42:42.564Z
2100, 760938, 2.467907, 2021-06-22T04:42:57.595Z
2190, 762784, 2.372228, 2021-06-22T04:43:12.600Z
2192, 762232, 2.368348, 2021-06-22T04:43:27.618Z
2106, 762936, 2.467338, 2021-06-22T04:43:42.630Z
