period_high, period_low, ratio, date
2198, 760672, 2.357049, 2021-06-22T04:43:57.651Z
2150, 760146, 2.408005, 2021-06-22T04:44:12.650Z
2198, 764012, 2.367399, 2021-06-22T04:44:27.712Z
2106, 761238, 2.461847, 2021-06-22T04:44:42.571Z
2192, 761674, 2.366614, 2021-06-22T04:44:57.572Z
2098, 761260, 2.471305, 2021-06-22T04:45:12.572Z
2190, 764788, 2.378460, 2021-06-22T04:45:27.573Z
2204, 762534, 2.356387, 2021-06-22T04:45:42.575Z
2104, 760940, 2.463222, 2021-06-22T04:45:57.575Z
2166, 760806, 2.392293, 2021-06-22T04:46:12.576Z
2148, 760864, 2.412524, 2021-06-22T04:46:27.619Z
2102, 760808, 2.465138, 2021-06-22T04:46:42.613Z
2200, 761176, 2.356467, 2021-06-22T04:46:57.696Z
2089, 761867, 2.483932, 2021-06-22T04:47:12.634Z
2108, 764356, 2.469585, 2021-06-22T04:47:27.649Z
2106, 764460, 2.472267, 2021-06-22T04:47:42.676Z
2150, 761254, 2.411515, 2021-06-22T04:47:57.582Z
2196, 764082, 2.369772, 2021-06-22T04:48:27.584Z
2212, 761360, 2.344249, 2021-06-22T04:48:42.586Z
2108, 763104, 2.465540, 2021-06-22T04:48:57.586Z
2090, 764252, 2.490515, 2021-06-22T04:49:12.587Z
2092, 761668, 2.479722, 2021-06-22T04:49:27.588Z
2098, 764892, 2.483096, 2021-06-22T04:49:42.588Z
2148, 764804, 2.425017, 2021-06-22T04:49:57.766Z
2150, 761190, 2.411313, 2021-06-22T04:50:12.590Z
2150, 763994, 2.420195, 2021-06-22T04:50:27.591Z
2210, 761068, 2.345471, 2021-06-22T04:50:42.592Z
2098, 761286, 2.471390, 2021-06-22T04:50:57.593Z
2110, 761192, 2.457031, 2021-06-22T04:51:13.393Z
2110, 761542, 2.458161, 2021-06-22T04:51:27.594Z
2104, 763272, 2.470771, 2021-06-22T04:51:42.595Z
2164, 762796, 2.400767, 2021-06-22T04:51:57.596Z
2106, 762382, 2.465546, 2021-06-22T04:52:12.601Z
2108, 763830, 2.467886, 2021-06-22T04:52:27.598Z
2194, 765090, 2.375061, 2021-06-22T04:52:42.599Z
2096, 761874, 2.475659, 2021-06-22T04:52:57.600Z
2129, 761126, 2.434893, 2021-06-22T04:53:12.601Z
2110, 761088, 2.456695, 2021-06-22T04:53:27.611Z
2210, 763032, 2.351524, 2021-06-22T04:53:42.716Z
2118, 764802, 2.459359, 2021-06-22T04:53:57.672Z
2150, 761506, 2.412314, 2021-06-22T04:54:12.697Z
2150, 761450, 2.412136, 2021-06-22T04:54:27.693Z
2148, 765244, 2.426412, 2021-06-22T04:54:42.729Z
2114, 764266, 2.462286, 2021-06-22T04:54:57.607Z
2112, 762024, 2.457388, 2021-06-22T04:55:12.607Z
2196, 762390, 2.364524, 2021-06-22T04:55:27.608Z
2202, 765216, 2.366822, 2021-06-22T04:55:42.609Z
2204, 764380, 2.362091, 2021-06-22T04:55:57.610Z
2110, 764384, 2.467335, 2021-06-22T04:56:12.611Z
2183, 761458, 2.375697, 2021-06-22T04:56:27.612Z
2198, 763362, 2.365385, 2021-06-22T04:56:42.613Z
2102, 765008, 2.478747, 2021-06-22T04:56:57.614Z
2148, 761846, 2.415638, 2021-06-22T04:57:12.615Z
2112, 762400, 2.458600, 2021-06-22T04:57:27.615Z
2150, 764756, 2.422609, 2021-06-22T04:57:42.618Z
2204, 763608, 2.359705, 2021-06-22T04:57:57.617Z
2152, 763938, 2.417769, 2021-06-22T04:58:12.618Z
2168, 761372, 2.391864, 2021-06-22T04:58:27.619Z
2198, 761738, 2.360353, 2021-06-22T04:58:42.620Z
2196, 764478, 2.371000, 2021-06-22T04:58:57.635Z
2110, 764796, 2.468664, 2021-06-22T04:59:12.622Z
2198, 763364, 2.365391, 2021-06-22T04:59:27.622Z
2096, 765612, 2.487805, 2021-06-22T04:59:42.636Z
2198, 764584, 2.369171, 2021-06-22T04:59:57.624Z
2112, 762286, 2.458232, 2021-06-22T05:00:12.628Z
2160, 764626, 2.410983, 2021-06-22T05:00:27.626Z
2112, 765530, 2.468694, 2021-06-22T05:00:42.627Z
2114, 762572, 2.456828, 2021-06-22T05:00:57.972Z
2135, 761744, 2.430021, 2021-06-22T05:01:12.637Z
2210, 761268, 2.346088, 2021-06-22T05:01:27.630Z
2110, 764670, 2.468258, 2021-06-22T05:01:42.630Z
2112, 764634, 2.465804, 2021-06-22T05:01:57.633Z
2164, 763772, 2.403839, 2021-06-22T05:02:12.632Z
2154, 763138, 2.412994, 2021-06-22T05:02:27.637Z
2198, 761960, 2.361040, 2021-06-22T05:02:42.634Z
2116, 762780, 2.455175, 2021-06-22T05:02:57.634Z
2108, 762296, 2.462929, 2021-06-22T05:03:12.652Z
2196, 765354, 2.373717, 2021-06-22T05:03:27.645Z
2114, 765688, 2.466867, 2021-06-22T05:03:42.646Z
2077, 765578, 2.510452, 2021-06-22T05:03:57.641Z
2114, 765808, 2.467254, 2021-06-22T05:04:12.652Z
2204, 762630, 2.356683, 2021-06-22T05:04:27.653Z
2204, 762554, 2.356448, 2021-06-22T05:04:42.681Z
2112, 764632, 2.465798, 2021-06-22T05:04:57.641Z
2494, 761812, 2.080416, 2021-06-22T05:05:12.642Z
2210, 762810, 2.350840, 2021-06-22T05:05:27.644Z
2154, 765136, 2.419312, 2021-06-22T05:05:42.661Z
2200, 765678, 2.370404, 2021-06-22T05:05:57.645Z
2152, 763630, 2.416794, 2021-06-22T05:06:12.646Z
2154, 763110, 2.412906, 2021-06-22T05:06:27.651Z
2108, 763982, 2.468377, 2021-06-22T05:06:42.648Z
2102, 764974, 2.478637, 2021-06-22T05:06:57.648Z
2210, 764956, 2.357453, 2021-06-22T05:07:12.650Z
2109, 763558, 2.465837, 2021-06-22T05:07:27.650Z
2112, 762580, 2.459181, 2021-06-22T05:07:42.655Z
2210, 763916, 2.354248, 2021-06-22T05:07:57.659Z
2104, 765956, 2.479459, 2021-06-22T05:08:12.661Z
2210, 765722, 2.359814, 2021-06-22T05:08:27.718Z
2114, 763850, 2.460946, 2021-06-22T05:08:42.722Z
2106, 764010, 2.470811, 2021-06-22T05:08:57.707Z
2108, 762962, 2.465081, 2021-06-22T05:09:12.720Z
2188, 764448, 2.379576, 2021-06-22T05:09:27.741Z
2114, 761722, 2.454090, 2021-06-22T05:09:42.762Z
2198, 762056, 2.361338, 2021-06-22T05:09:57.810Z
2154, 762212, 2.410066, 2021-06-22T05:10:12.660Z
2154, 763340, 2.413633, 2021-06-22T05:10:27.663Z
2152, 762828, 2.414256, 2021-06-22T05:10:42.675Z
2108, 763060, 2.465398, 2021-06-22T05:10:57.663Z
2202, 764990, 2.366123, 2021-06-22T05:11:12.663Z
2208, 762708, 2.352654, 2021-06-22T05:11:27.851Z
2152, 763252, 2.415598, 2021-06-22T05:11:42.665Z
2114, 766240, 2.468646, 2021-06-22T05:11:57.666Z
2204, 762564, 2.356479, 2021-06-22T05:12:12.667Z
2114, 764906, 2.464348, 2021-06-22T05:12:27.698Z
2106, 763602, 2.469492, 2021-06-22T05:12:42.669Z
2114, 763486, 2.459773, 2021-06-22T05:12:57.771Z
2114, 765178, 2.465224, 2021-06-22T05:13:12.785Z
2110, 765548, 2.471092, 2021-06-22T05:13:27.809Z
2108, 763494, 2.466800, 2021-06-22T05:13:42.801Z
2200, 766206, 2.372039, 2021-06-22T05:13:57.676Z
2158, 762024, 2.405006, 2021-06-22T05:14:12.685Z
2154, 765528, 2.420552, 2021-06-22T05:14:27.707Z
2198, 763298, 2.365186, 2021-06-22T05:14:42.707Z
2146, 763864, 2.424294, 2021-06-22T05:14:57.676Z
2198, 766154, 2.374036, 2021-06-22T05:15:12.677Z
2112, 766384, 2.471448, 2021-06-22T05:15:27.678Z
2114, 763002, 2.458214, 2021-06-22T05:15:42.679Z
2114, 762502, 2.456603, 2021-06-22T05:15:57.705Z
2106, 764834, 2.473476, 2021-06-22T05:16:12.681Z
2185, 766776, 2.390100, 2021-06-22T05:16:27.683Z
2114, 762656, 2.457099, 2021-06-22T05:16:42.687Z
2108, 762454, 2.463440, 2021-06-22T05:16:57.694Z
2204, 763098, 2.358130, 2021-06-22T05:17:12.707Z
2114, 763100, 2.458529, 2021-06-22T05:17:27.716Z
2200, 763526, 2.363742, 2021-06-22T05:17:42.725Z
2108, 764826, 2.471104, 2021-06-22T05:17:57.826Z
2156, 765426, 2.417984, 2021-06-22T05:18:12.687Z
2156, 766074, 2.420031, 2021-06-22T05:18:27.689Z
2195, 764128, 2.370994, 2021-06-22T05:18:42.689Z
2114, 764330, 2.462492, 2021-06-22T05:18:57.690Z
2110, 766206, 2.473216, 2021-06-22T05:19:12.756Z
2114, 765618, 2.466642, 2021-06-22T05:19:27.693Z
2100, 767034, 2.487678, 2021-06-22T05:19:42.699Z
2116, 762910, 2.455594, 2021-06-22T05:19:57.705Z
2202, 762976, 2.359894, 2021-06-22T05:20:12.695Z
2200, 762318, 2.360002, 2021-06-22T05:20:27.696Z
2124, 764466, 2.451335, 2021-06-22T05:20:42.698Z
2114, 765898, 2.467544, 2021-06-22T05:20:57.701Z
2106, 765312, 2.475022, 2021-06-22T05:21:12.698Z
2210, 765550, 2.359284, 2021-06-22T05:21:27.701Z
2154, 765470, 2.420368, 2021-06-22T05:21:42.700Z
2110, 766752, 2.474978, 2021-06-22T05:21:57.732Z
2172, 766820, 2.404543, 2021-06-22T05:22:12.724Z
2156, 767092, 2.423247, 2021-06-22T05:22:27.757Z
2130, 764098, 2.443253, 2021-06-22T05:22:42.769Z
2150, 762660, 2.415969, 2021-06-22T05:22:57.773Z
2114, 762782, 2.457505, 2021-06-22T05:23:12.705Z
2116, 766070, 2.465765, 2021-06-22T05:23:27.706Z
2200, 766402, 2.372646, 2021-06-22T05:23:42.707Z
2212, 765434, 2.356794, 2021-06-22T05:23:57.708Z
2204, 763210, 2.358475, 2021-06-22T05:24:12.738Z
2112, 764052, 2.463927, 2021-06-22T05:24:27.759Z
2108, 763262, 2.466050, 2021-06-22T05:24:42.773Z
2150, 766580, 2.428387, 2021-06-22T05:24:57.849Z
2111, 767388, 2.475858, 2021-06-22T05:25:12.814Z
2114, 764152, 2.461919, 2021-06-22T05:25:27.862Z
2114, 764028, 2.461519, 2021-06-22T05:25:42.818Z
2156, 763926, 2.413245, 2021-06-22T05:26:12.808Z
2156, 763060, 2.410510, 2021-06-22T05:26:27.894Z
2200, 765600, 2.370163, 2021-06-22T05:26:42.851Z
2116, 765592, 2.464227, 2021-06-22T05:26:57.718Z
2162, 766012, 2.413119, 2021-06-22T05:27:12.719Z
2204, 763798, 2.360293, 2021-06-22T05:27:27.721Z
2106, 766722, 2.479582, 2021-06-22T05:27:42.721Z
2061, 763940, 2.524528, 2021-06-22T05:27:57.725Z
2116, 767766, 2.471224, 2021-06-22T05:28:12.723Z
2200, 763774, 2.364510, 2021-06-22T05:28:27.793Z
2204, 765912, 2.366825, 2021-06-22T05:28:42.798Z
2185, 765404, 2.385823, 2021-06-22T05:28:57.884Z
2116, 764780, 2.461613, 2021-06-22T05:29:12.726Z
2200, 767476, 2.375971, 2021-06-22T05:29:27.733Z
2204, 765870, 2.366696, 2021-06-22T05:29:42.730Z
2106, 765012, 2.474052, 2021-06-22T05:29:57.729Z
2156, 765436, 2.418015, 2021-06-22T05:30:12.729Z
2156, 763636, 2.412329, 2021-06-22T05:30:27.732Z
2110, 766036, 2.472667, 2021-06-22T05:30:42.731Z
2116, 763964, 2.458987, 2021-06-22T05:30:57.735Z
2114, 765206, 2.465314, 2021-06-22T05:31:12.747Z
2152, 765478, 2.422643, 2021-06-22T05:31:27.749Z
2200, 767660, 2.376540, 2021-06-22T05:31:42.735Z
2108, 767618, 2.480124, 2021-06-22T05:31:57.737Z
2212, 766076, 2.358770, 2021-06-22T05:32:12.737Z
2154, 764850, 2.418407, 2021-06-22T05:32:27.740Z
2212, 764582, 2.354170, 2021-06-22T05:32:42.738Z
2114, 767558, 2.472892, 2021-06-22T05:32:57.768Z
2210, 763754, 2.353749, 2021-06-22T05:33:12.742Z
2202, 767962, 2.375316, 2021-06-22T05:33:27.741Z
2202, 764736, 2.365338, 2021-06-22T05:33:42.742Z
2115, 768070, 2.473372, 2021-06-22T05:33:57.743Z
2158, 765376, 2.415585, 2021-06-22T05:34:12.743Z
2154, 766232, 2.422777, 2021-06-22T05:34:27.748Z
2195, 768172, 2.383542, 2021-06-22T05:34:42.746Z
2114, 764414, 2.462763, 2021-06-22T05:34:57.757Z
2118, 767812, 2.469038, 2021-06-22T05:35:12.747Z
2212, 766980, 2.361554, 2021-06-22T05:35:27.752Z
2208, 765100, 2.360033, 2021-06-22T05:35:43.745Z
2162, 767976, 2.419306, 2021-06-22T05:35:57.750Z
2106, 765104, 2.474349, 2021-06-22T05:36:12.752Z
2142, 764150, 2.429730, 2021-06-22T05:36:27.752Z
2200, 766328, 2.372416, 2021-06-22T05:36:42.752Z
2116, 768128, 2.472389, 2021-06-22T05:36:57.759Z
2118, 764844, 2.459494, 2021-06-22T05:37:12.754Z
2113, 764450, 2.464044, 2021-06-22T05:37:27.780Z
2118, 766198, 2.463848, 2021-06-22T05:37:42.794Z
2116, 764774, 2.461594, 2021-06-22T05:37:57.757Z
2158, 765002, 2.414405, 2021-06-22T05:38:12.758Z
2160, 766484, 2.416842, 2021-06-22T05:38:27.762Z
2120, 765852, 2.460412, 2021-06-22T05:38:42.760Z
2118, 768942, 2.472672, 2021-06-22T05:38:57.763Z
2118, 769120, 2.473244, 2021-06-22T05:39:12.761Z
2206, 768588, 2.372941, 2021-06-22T05:39:27.764Z
2112, 769068, 2.480103, 2021-06-22T05:39:42.798Z
2118, 768416, 2.470981, 2021-06-22T05:39:57.802Z
2120, 766666, 2.463027, 2021-06-22T05:40:12.765Z
2204, 766350, 2.368179, 2021-06-22T05:40:27.765Z
2118, 765412, 2.461321, 2021-06-22T05:40:42.769Z
2118, 767324, 2.467469, 2021-06-22T05:40:57.896Z
2204, 766240, 2.367839, 2021-06-22T05:41:12.866Z
2208, 766838, 2.365394, 2021-06-22T05:41:27.906Z
2176, 765336, 2.395478, 2021-06-22T05:41:42.887Z
2178, 765604, 2.394116, 2021-06-22T05:41:57.922Z
2160, 765364, 2.413311, 2021-06-22T05:42:12.891Z
2160, 765884, 2.414950, 2021-06-22T05:42:27.773Z
2120, 768758, 2.469748, 2021-06-22T05:42:42.773Z
2120, 768424, 2.468675, 2021-06-22T05:42:57.891Z
2150, 769542, 2.437770, 2021-06-22T05:43:12.870Z
2106, 768300, 2.484685, 2021-06-22T05:43:27.776Z
2120, 767146, 2.464570, 2021-06-22T05:43:42.777Z
2210, 766322, 2.361663, 2021-06-22T05:43:57.778Z
2088, 767090, 2.502158, 2021-06-22T05:44:12.779Z
2208, 769326, 2.373068, 2021-06-22T05:44:27.779Z
2206, 768818, 2.373652, 2021-06-22T05:44:42.780Z
2206, 765800, 2.364334, 2021-06-22T05:44:57.785Z
2110, 767720, 2.478103, 2021-06-22T05:45:12.782Z
2206, 767036, 2.368150, 2021-06-22T05:45:27.783Z
2114, 768160, 2.474832, 2021-06-22T05:45:42.791Z
2130, 766838, 2.452014, 2021-06-22T05:45:57.785Z
2162, 768168, 2.419911, 2021-06-22T05:46:12.821Z
2160, 767694, 2.420657, 2021-06-22T05:46:27.787Z
2122, 767188, 2.462382, 2021-06-22T05:46:42.790Z
2206, 769654, 2.376232, 2021-06-22T05:46:57.790Z
2120, 770318, 2.474760, 2021-06-22T05:47:12.794Z
2126, 767188, 2.457749, 2021-06-22T05:47:27.796Z
2075, 768782, 2.523388, 2021-06-22T05:47:42.793Z
2124, 770244, 2.469862, 2021-06-22T05:47:57.792Z
2150, 767278, 2.430598, 2021-06-22T05:48:12.794Z
2122, 768992, 2.468172, 2021-06-22T05:48:27.827Z
2124, 770432, 2.470465, 2021-06-22T05:48:42.794Z
2122, 767798, 2.464339, 2021-06-22T05:48:57.796Z
2460, 767928, 2.126103, 2021-06-22T05:49:12.807Z
2208, 771150, 2.378695, 2021-06-22T05:49:27.798Z
2210, 768692, 2.368967, 2021-06-22T05:49:42.798Z
2119, 768806, 2.471068, 2021-06-22T05:49:57.799Z
2166, 771852, 2.427027, 2021-06-22T05:50:12.823Z
2164, 768992, 2.420268, 2021-06-22T05:50:27.801Z
2208, 770342, 2.376202, 2021-06-22T05:50:42.811Z
2118, 769794, 2.475412, 2021-06-22T05:50:57.943Z
2116, 771558, 2.483429, 2021-06-22T05:51:12.803Z
2210, 768658, 2.368862, 2021-06-22T05:51:27.804Z
2207, 770898, 2.378995, 2021-06-22T05:51:42.806Z
2212, 770724, 2.373082, 2021-06-22T05:51:57.806Z
2126, 770156, 2.467257, 2021-06-22T05:52:12.812Z
2124, 772388, 2.476737, 2021-06-22T05:52:27.808Z
2152, 772490, 2.444835, 2021-06-22T05:52:42.833Z
2212, 769856, 2.370409, 2021-06-22T05:52:57.809Z
2210, 768810, 2.369331, 2021-06-22T05:53:12.810Z
2122, 771660, 2.476735, 2021-06-22T05:53:27.812Z
2124, 772298, 2.476449, 2021-06-22T05:53:42.814Z
2128, 771056, 2.467818, 2021-06-22T05:53:57.818Z
2166, 773444, 2.432032, 2021-06-22T05:54:12.813Z
2168, 773110, 2.428740, 2021-06-22T05:54:27.815Z
2212, 770114, 2.371203, 2021-06-22T05:54:42.815Z
2166, 773000, 2.430636, 2021-06-22T05:54:57.816Z
2126, 773252, 2.477175, 2021-06-22T05:55:12.817Z
2212, 771786, 2.376351, 2021-06-22T05:55:27.822Z
2126, 773318, 2.477386, 2021-06-22T05:55:42.826Z
2126, 770050, 2.466917, 2021-06-22T05:55:57.820Z
2154, 772646, 2.443058, 2021-06-22T05:56:27.822Z
2126, 774934, 2.482563, 2021-06-22T05:56:42.823Z
2128, 773492, 2.475615, 2021-06-22T05:56:58.488Z
2073, 771718, 2.535469, 2021-06-22T05:57:12.842Z
2216, 773048, 2.375941, 2021-06-22T05:57:27.888Z
2224, 771080, 2.361367, 2021-06-22T05:57:42.861Z
2246, 774844, 2.349651, 2021-06-22T05:57:57.915Z
2126, 774170, 2.480116, 2021-06-22T05:58:12.923Z
2130, 773750, 2.474116, 2021-06-22T05:58:27.894Z
2214, 771564, 2.373522, 2021-06-22T05:58:42.877Z
2216, 773448, 2.377170, 2021-06-22T05:58:58.175Z
2214, 771430, 2.373110, 2021-06-22T05:59:12.857Z
2071, 773380, 2.543383, 2021-06-22T05:59:27.904Z
2128, 771660, 2.469752, 2021-06-22T05:59:42.925Z
2166, 773504, 2.432221, 2021-06-22T05:59:57.925Z
2214, 773126, 2.378327, 2021-06-22T06:00:12.957Z
2154, 774682, 2.449496, 2021-06-22T06:00:27.901Z
2130, 773154, 2.472210, 2021-06-22T06:00:42.904Z
2154, 773478, 2.445689, 2021-06-22T06:00:57.948Z
2130, 775786, 2.480626, 2021-06-22T06:01:12.838Z
2218, 772712, 2.372767, 2021-06-22T06:01:27.840Z
2172, 772762, 2.423175, 2021-06-22T06:01:43.253Z
2172, 775404, 2.431460, 2021-06-22T06:01:57.844Z
2132, 773176, 2.469961, 2021-06-22T06:02:12.842Z
2218, 772858, 2.373215, 2021-06-22T06:02:27.857Z
2168, 772722, 2.427521, 2021-06-22T06:02:42.847Z
2130, 773468, 2.473214, 2021-06-22T06:02:57.844Z
2128, 772844, 2.473541, 2021-06-22T06:03:12.849Z
2218, 772562, 2.372306, 2021-06-22T06:03:27.847Z
2218, 773100, 2.373958, 2021-06-22T06:03:57.847Z
2132, 774216, 2.473283, 2021-06-22T06:04:12.848Z
2160, 777312, 2.450984, 2021-06-22T06:04:27.862Z
2218, 776938, 2.385743, 2021-06-22T06:04:42.850Z
2134, 774228, 2.471004, 2021-06-22T06:04:57.899Z
2132, 773372, 2.470587, 2021-06-22T06:05:12.901Z
2126, 775566, 2.484588, 2021-06-22T06:05:27.885Z
2174, 775798, 2.430458, 2021-06-22T06:05:42.894Z
2174, 775050, 2.428114, 2021-06-22T06:05:57.945Z
2132, 775970, 2.478886, 2021-06-22T06:06:12.957Z
2132, 775856, 2.478522, 2021-06-22T06:06:27.987Z
2520, 776978, 2.099941, 2021-06-22T06:06:42.890Z
2220, 778160, 2.387343, 2021-06-22T06:06:57.866Z
2164, 776304, 2.443281, 2021-06-22T06:07:12.859Z
2163, 776704, 2.445670, 2021-06-22T06:07:27.869Z
2178, 775098, 2.423805, 2021-06-22T06:07:42.861Z
2174, 778420, 2.438672, 2021-06-22T06:07:57.900Z
2132, 778388, 2.486611, 2021-06-22T06:08:12.862Z
2222, 778700, 2.386850, 2021-06-22T06:08:27.863Z
2138, 777240, 2.475976, 2021-06-22T06:08:42.864Z
2220, 775962, 2.380600, 2021-06-22T06:08:57.865Z
2148, 776890, 2.463339, 2021-06-22T06:09:12.866Z
2132, 776968, 2.482075, 2021-06-22T06:09:27.887Z
2176, 778434, 2.436474, 2021-06-22T06:09:42.874Z
2174, 777854, 2.436899, 2021-06-22T06:09:57.973Z
2222, 778424, 2.386003, 2021-06-22T06:10:13.032Z
2136, 775566, 2.472956, 2021-06-22T06:10:27.870Z
2222, 775292, 2.376404, 2021-06-22T06:10:42.871Z
2190, 778908, 2.422373, 2021-06-22T06:10:57.872Z
2174, 776194, 2.431698, 2021-06-22T06:11:12.873Z
2224, 779306, 2.386559, 2021-06-22T06:11:27.874Z
2224, 779622, 2.387527, 2021-06-22T06:11:42.875Z
2130, 777036, 2.484623, 2021-06-22T06:11:57.901Z
2165, 777244, 2.445110, 2021-06-22T06:12:12.886Z
2168, 778460, 2.445547, 2021-06-22T06:12:27.897Z
2168, 780376, 2.451566, 2021-06-22T06:12:42.884Z
2224, 776262, 2.377237, 2021-06-22T06:12:57.879Z
2224, 777642, 2.381463, 2021-06-22T06:13:12.880Z
2224, 780560, 2.390399, 2021-06-22T06:13:27.882Z
2180, 777914, 2.430379, 2021-06-22T06:13:42.881Z
2180, 778384, 2.431848, 2021-06-22T06:13:58.378Z
2220, 781006, 2.396074, 2021-06-22T06:14:12.885Z
2219, 779854, 2.393618, 2021-06-22T06:14:27.922Z
2224, 778102, 2.382872, 2021-06-22T06:14:42.912Z
2138, 780900, 2.487635, 2021-06-22T06:14:57.958Z
2224, 780264, 2.389493, 2021-06-22T06:15:12.978Z
2184, 780590, 2.434273, 2021-06-22T06:15:28.679Z
2224, 780984, 2.391697, 2021-06-22T06:15:42.953Z
2224, 778492, 2.384066, 2021-06-22T06:15:57.980Z
2170, 778336, 2.442903, 2021-06-22T06:16:13.039Z
2228, 780750, 2.386688, 2021-06-22T06:16:28.011Z
2176, 778972, 2.438158, 2021-06-22T06:16:42.893Z
2224, 780242, 2.389425, 2021-06-22T06:16:57.893Z
2226, 781456, 2.390993, 2021-06-22T06:17:13.412Z
2224, 778058, 2.382737, 2021-06-22T06:17:27.895Z
2182, 779446, 2.432934, 2021-06-22T06:17:42.895Z
2150, 780960, 2.473941, 2021-06-22T06:17:57.898Z
2146, 778310, 2.470141, 2021-06-22T06:18:12.911Z
2228, 778400, 2.379505, 2021-06-22T06:18:27.998Z
2160, 779360, 2.457442, 2021-06-22T06:18:43.065Z
2178, 781404, 2.443524, 2021-06-22T06:18:57.902Z
2162, 780316, 2.458180, 2021-06-22T06:19:12.913Z
2087, 778516, 2.540645, 2021-06-22T06:19:27.903Z
2012, 779132, 2.637436, 2021-06-22T06:19:42.916Z
2226, 781396, 2.390809, 2021-06-22T06:19:57.903Z
2140, 781098, 2.485940, 2021-06-22T06:20:12.904Z
2144, 782546, 2.485902, 2021-06-22T06:20:27.905Z
2228, 781010, 2.387483, 2021-06-22T06:20:42.919Z
2152, 779816, 2.468020, 2021-06-22T06:20:58.012Z
2140, 779310, 2.480250, 2021-06-22T06:21:13.046Z
2228, 783112, 2.393909, 2021-06-22T06:21:28.015Z
2186, 782964, 2.439442, 2021-06-22T06:21:43.061Z
2190, 783168, 2.435621, 2021-06-22T06:21:57.940Z
2146, 783150, 2.485502, 2021-06-22T06:22:12.951Z
2146, 783414, 2.486340, 2021-06-22T06:22:27.967Z
2230, 780744, 2.384530, 2021-06-22T06:22:43.011Z
2230, 781058, 2.385489, 2021-06-22T06:22:57.985Z
2146, 780150, 2.475981, 2021-06-22T06:23:12.915Z
2144, 780838, 2.480476, 2021-06-22T06:23:27.916Z
2232, 780866, 2.382765, 2021-06-22T06:23:42.927Z
2226, 784540, 2.400429, 2021-06-22T06:23:57.917Z
2230, 781970, 2.388274, 2021-06-22T06:24:12.918Z
2232, 782970, 2.389185, 2021-06-22T06:24:27.919Z
2146, 784262, 2.489031, 2021-06-22T06:24:43.359Z
2232, 781938, 2.386036, 2021-06-22T06:24:57.921Z
2144, 783590, 2.489218, 2021-06-22T06:25:12.922Z
2186, 784352, 2.443767, 2021-06-22T06:25:27.923Z
2188, 781452, 2.432506, 2021-06-22T06:25:42.923Z
2188, 781362, 2.432226, 2021-06-22T06:25:57.924Z
2234, 784946, 2.393071, 2021-06-22T06:26:12.925Z
